NAICS,NAICS_TITLE,I_GROUP,OCC_TITLE,TOT_EMP,PCT_TOTAL,A_MEAN,A_MEDIAN,IDS,PARENTS
71,"Arts, Entertainment, and Recreation",sector,"Compensation, Benefits, and Job Analysis Specialists",210.0,0.01,64930.0,61850.0,71,0
71,"Arts, Entertainment, and Recreation",sector,Training and Development Specialists,1930.0,0.1,54950.0,48340.0,71,0
71,"Arts, Entertainment, and Recreation",sector,Market Research Analysts and Marketing Specialists,12990.0,0.68,55540.0,48930.0,71,0
71,"Arts, Entertainment, and Recreation",sector,"Business Operations Specialists, All Other",10480.0,0.55,58980.0,49410.0,71,0
71,"Arts, Entertainment, and Recreation",sector,Accountants and Auditors,12430.0,0.65,70400.0,62750.0,71,0
71,"Arts, Entertainment, and Recreation",sector,Budget Analysts,120.0,0.01,83900.0,81440.0,71,0
71,"Arts, Entertainment, and Recreation",sector,Financial and Investment Analysts,220.0,0.01,71860.0,63660.0,71,0
71,"Arts, Entertainment, and Recreation",sector,Financial Risk Specialists,70.0,0.0,84880.0,60700.0,71,0
71,"Arts, Entertainment, and Recreation",sector,"Financial Specialists, All Other",180.0,0.01,62310.0,57100.0,71,0
71,"Arts, Entertainment, and Recreation",sector,Computer and Mathematical Occupations,9510.0,0.5,66060.0,60360.0,71,0
71,"Arts, Entertainment, and Recreation",sector,Computer Systems Analysts,390.0,0.02,73510.0,62380.0,71,0
71,"Arts, Entertainment, and Recreation",sector,Information Security Analysts,70.0,0.0,75210.0,61750.0,71,0
71,"Arts, Entertainment, and Recreation",sector,Computer Network Support Specialists,1010.0,0.05,49250.0,40090.0,71,0
71,"Arts, Entertainment, and Recreation",sector,Computer User Support Specialists,2260.0,0.12,49390.0,47230.0,71,0
71,"Arts, Entertainment, and Recreation",sector,Computer Network Architects,150.0,0.01,89280.0,86680.0,71,0
71,"Arts, Entertainment, and Recreation",sector,Database Administrators,510.0,0.03,68290.0,62510.0,71,0
71,"Arts, Entertainment, and Recreation",sector,Database Architects,90.0,0.0,90800.0,81100.0,71,0
71,"Arts, Entertainment, and Recreation",sector,Network and Computer Systems Administrators,1300.0,0.07,74150.0,69700.0,71,0
71,"Arts, Entertainment, and Recreation",sector,Computer Programmers,130.0,0.01,88870.0,80290.0,71,0
71,"Arts, Entertainment, and Recreation",sector,Software Developers,760.0,0.04,107900.0,99880.0,71,0
71,"Arts, Entertainment, and Recreation",sector,Software Quality Assurance Analysts and Testers,70.0,0.0,85640.0,92820.0,71,0
71,"Arts, Entertainment, and Recreation",sector,Web Developers,760.0,0.04,66520.0,62770.0,71,0
71,"Arts, Entertainment, and Recreation",sector,Web and Digital Interface Designers,880.0,0.05,68140.0,60550.0,71,0
71,"Arts, Entertainment, and Recreation",sector,"Computer Occupations, All Other",820.0,0.04,58340.0,49350.0,71,0
71,"Arts, Entertainment, and Recreation",sector,Statisticians,140.0,0.01,74610.0,71150.0,71,0
71,"Arts, Entertainment, and Recreation",sector,Data Scientists,140.0,0.01,71070.0,62750.0,71,0
71,"Arts, Entertainment, and Recreation",sector,Architecture and Engineering Occupations,990.0,0.05,92040.0,79080.0,71,0
71,"Arts, Entertainment, and Recreation",sector,Landscape Architects,30.0,0.0,89920.0,78240.0,71,0
71,"Arts, Entertainment, and Recreation",sector,Aerospace Engineers,70.0,0.0,112900.0,99340.0,71,0
71,"Arts, Entertainment, and Recreation",sector,Civil Engineers,,,95280.0,98680.0,71,0
71,"Arts, Entertainment, and Recreation",sector,Industrial Engineers,40.0,0.0,93800.0,100560.0,71,0
71,"Arts, Entertainment, and Recreation",sector,Mechanical Engineers,470.0,0.02,99260.0,89990.0,71,0
71,"Arts, Entertainment, and Recreation",sector,"Engineers, All Other",80.0,0.0,88080.0,77500.0,71,0
71,"Arts, Entertainment, and Recreation",sector,Electrical and Electronic Engineering Technologists and Technicians,50.0,0.0,54410.0,60110.0,71,0
71,"Arts, Entertainment, and Recreation",sector,"Life, Physical, and Social Science Occupations",2560.0,0.13,58690.0,48890.0,71,0
71,"Arts, Entertainment, and Recreation",sector,Soil and Plant Scientists,860.0,0.04,56630.0,48820.0,71,0
71,"Arts, Entertainment, and Recreation",sector,Zoologists and Wildlife Biologists,430.0,0.02,48640.0,47040.0,71,0
71,"Arts, Entertainment, and Recreation",sector,"Biological Scientists, All Other",120.0,0.01,59170.0,50910.0,71,0
71,"Arts, Entertainment, and Recreation",sector,Conservation Scientists,190.0,0.01,55780.0,46650.0,71,0
71,"Arts, Entertainment, and Recreation",sector,"Environmental Scientists and Specialists, Including Health",90.0,0.0,65470.0,59820.0,71,0
71,"Arts, Entertainment, and Recreation",sector,Anthropologists and Archeologists,100.0,0.01,56550.0,49280.0,71,0
71,"Arts, Entertainment, and Recreation",sector,Historians,130.0,0.01,56610.0,51380.0,71,0
71,"Arts, Entertainment, and Recreation",sector,Agricultural Technicians,30.0,0.0,47580.0,46900.0,71,0
71,"Arts, Entertainment, and Recreation",sector,Forest and Conservation Technicians,50.0,0.0,50320.0,41290.0,71,0
71,"Arts, Entertainment, and Recreation",sector,"Life, Physical, and Social Science Technicians, All Other",120.0,0.01,57770.0,59770.0,71,0
71,"Arts, Entertainment, and Recreation",sector,Occupational Health and Safety Specialists,160.0,0.01,69180.0,61520.0,71,0
71,"Arts, Entertainment, and Recreation",sector,Occupational Health and Safety Technicians,60.0,0.0,51540.0,47320.0,71,0
71,"Arts, Entertainment, and Recreation",sector,Community and Social Service Occupations,1020.0,0.05,41270.0,35800.0,71,0
71,"Arts, Entertainment, and Recreation",sector,"Educational, Guidance, and Career Counselors and Advisors",30.0,0.0,46350.0,38520.0,71,0
71,"Arts, Entertainment, and Recreation",sector,Health Education Specialists,180.0,0.01,51700.0,47000.0,71,0
71,"Arts, Entertainment, and Recreation",sector,Social and Human Service Assistants,170.0,0.01,35800.0,31370.0,71,0
71,"Arts, Entertainment, and Recreation",sector,Community Health Workers,,,34910.0,34690.0,71,0
71,"Arts, Entertainment, and Recreation",sector,"Community and Social Service Specialists, All Other",460.0,0.02,36240.0,34960.0,71,0
71,"Arts, Entertainment, and Recreation",sector,"Religious Workers, All Other",,,28900.0,23320.0,71,0
71,"Arts, Entertainment, and Recreation",sector,Legal Occupations,800.0,0.04,153830.0,125460.0,71,0
71,"Arts, Entertainment, and Recreation",sector,Lawyers,710.0,0.04,164820.0,128840.0,71,0
71,"Arts, Entertainment, and Recreation",sector,Paralegals and Legal Assistants,70.0,0.0,60970.0,59650.0,71,0
71,"Arts, Entertainment, and Recreation",sector,Educational Instruction and Library Occupations,43940.0,2.3,48440.0,41690.0,71,0
71,"Arts, Entertainment, and Recreation",sector,"Art, Drama, and Music Teachers, Postsecondary",110.0,0.01,79920.0,61560.0,71,0
71,"Arts, Entertainment, and Recreation",sector,"Recreation and Fitness Studies Teachers, Postsecondary",40.0,0.0,36520.0,24990.0,71,0
71,"Arts, Entertainment, and Recreation",sector,"Preschool Teachers, Except Special Education",1160.0,0.06,32180.0,29900.0,71,0
71,"Arts, Entertainment, and Recreation",sector,Self-Enrichment Teachers,24550.0,1.29,45970.0,38110.0,71,0
71,"Arts, Entertainment, and Recreation",sector,"Substitute Teachers, Short-Term",60.0,0.0,50140.0,48030.0,71,0
71,"Arts, Entertainment, and Recreation",sector,Tutors,380.0,0.02,30840.0,29860.0,71,0
71,"Arts, Entertainment, and Recreation",sector,"Teachers and Instructors, All Other",1120.0,0.06,58070.0,48540.0,71,0
71,"Arts, Entertainment, and Recreation",sector,Archivists,890.0,0.05,52180.0,48320.0,71,0
71,"Arts, Entertainment, and Recreation",sector,Curators,5970.0,0.31,60950.0,56500.0,71,0
71,"Arts, Entertainment, and Recreation",sector,Museum Technicians and Conservators,5760.0,0.3,50070.0,46910.0,71,0
71,"Arts, Entertainment, and Recreation",sector,Librarians and Media Collections Specialists,960.0,0.05,50960.0,47230.0,71,0
71,"Arts, Entertainment, and Recreation",sector,Library Technicians,120.0,0.01,40190.0,37990.0,71,0
71,"Arts, Entertainment, and Recreation",sector,Instructional Coordinators,1670.0,0.09,48290.0,47270.0,71,0
71,"Arts, Entertainment, and Recreation",sector,"Teaching Assistants, Except Postsecondary",760.0,0.04,29750.0,29330.0,71,0
71,"Arts, Entertainment, and Recreation",sector,"Educational Instruction and Library Workers, All Other",350.0,0.02,41070.0,38340.0,71,0
71,"Arts, Entertainment, and Recreation",sector,"Arts, Design, Entertainment, Sports, and Media Occupations",143410.0,7.52,71870.0,48890.0,71,0
71,"Arts, Entertainment, and Recreation",sector,Art Directors,1580.0,0.08,83230.0,72690.0,71,0
71,"Arts, Entertainment, and Recreation",sector,Craft Artists,1330.0,0.07,35090.0,30500.0,71,0
71,"Arts, Entertainment, and Recreation",sector,"Fine Artists, Including Painters, Sculptors, and Illustrators",2990.0,0.16,56670.0,47630.0,71,0
71,"Arts, Entertainment, and Recreation",sector,Special Effects Artists and Animators,410.0,0.02,68030.0,62450.0,71,0
71,"Arts, Entertainment, and Recreation",sector,Commercial and Industrial Designers,,,78580.0,80580.0,71,0
71,"Arts, Entertainment, and Recreation",sector,Fashion Designers,230.0,0.01,60180.0,58300.0,71,0
71,"Arts, Entertainment, and Recreation",sector,Floral Designers,90.0,0.0,39830.0,37620.0,71,0
71,"Arts, Entertainment, and Recreation",sector,Graphic Designers,2850.0,0.15,51750.0,48930.0,71,0
